"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Myanmar","MMR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12","2.47","3.8152214033","3.3505703666","4.7485695246","4.540226604","5.5765235457","5.5012577128","6.4829007994","7.1374334404","7.5821006112","9.0920337861","11.2808902629","9.093702425","9.9700058139","8.4652114404","",
"Middle East & North Africa (excluding high income)","MNA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6224869584","3.9738220586","3.2857436287","3.7309643333","4.6226968332","3.6646676182","4.1627742097","3.9123881585","4.3840189885","5.2526478941","3.1891211056","3.3452426137","",
"Mongolia","MNG","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17","2.2","2.5481573061","1.9610115332","4.3544400078","4.0487812617","3.9435005096","4.5950206632","4.4033063312","5.1356969548","5.1694279516","5.1639484807","5.3496990698","7.7701872362","5.1747871891","5.1199689689","",
"Mozambique","MOZ","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.64","6.71","8.1101805807","9.1558630697","8.4141714113","9.8118426171","10.3818437852","12.7264671254","13.8408321491","14.698272565","15.086646291","13.5595537142","12.8225961354","11.1349601569","12.1250347177","12.132695361","",
"Mauritania","MRT","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.36","5.99","7.4312055514","8.9447151196","5.2567241228","6.3014470806","7.6675335733","7.5976013503","7.1341581014","6.6004606085","8.1112461488","7.067653401","8.9915126445","7.1013606247","11.4134252597","8.2837518031","",
"Mauritius","MUS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.13","12.26","14.1138175316","17.8302230161","18.2002709852","17.8441825242","19.1849070029","18.2164929998","22.3905756785","24.2190740363","20.618682728","24.2720094556","26.8023199929","28.6797804741","29.7332551647","28.0083776621","",
"Malawi","MWI","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.83","64.97","64.5924847327","74.6424156804","72.545522886","78.2515749498","72.2917227468","87.4916842877","88.1760290655","86.6903091683","90.6391574821","92.213970765","94.788474549","90.7000329233","93.6442387196","93.8010008971","",
"North America","NAC","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28","6.61","10.0007876912","9.4898940642","10.5948728663","11.7657148961","14.7293529842","14.2762529621","16.4041458566","16.8289886985","16.9207448525","18.0208619773","16.8344898909","16.0159398026","15.5412616826","15.3585617244","",
"New Caledonia","NCL","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.83","10.34","12.1892890019","13.440337255","13.7423148506","13.6618610734","12.3337608577","12.9529560379","12.6172777751","13.5966552644","14.03882882","12.9687909243","13.8982502856","14.4869169632","12.3503687343","11.0205719431","",
"Niger","NER","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.83","12.79","17.6399028658","18.3979855059","20.2275589191","19.8675407025","22.2869671612","21.6361676982","22.1583570821","22.6962578925","23.9637732908","25.3395896994","23.0852685916","22.5907535345","20.4995751144","21.4377216525","",
"Nicaragua","NIC","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.75","5.25","7.2298775752","8.0428336712","8.779558684","8.7646686749","8.5362697093","5.8657637961","7.4011732601","8.4018869445","8.1035198635","7.8782869336","8.3949391388","8.3948062419","8.743179289","7.8186376034","",
"Netherlands","NLD","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.81","79.95","72.5506111035","78.3263754961","84.9474989879","81.1265693732","82.4099100338","80.4849465534","80.3570613111","76.0353281918","81.7006239756","82.9449284764","84.3220454133","83.4915922917","89.1193941952","88.029628269","",
"Norway","NOR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.23","8.31","8.0007417469","10.276663823","10.5659909279","11.0753639182","10.4199379902","12.0761434273","12.1486941588","10.6662047253","11.0986274613","10.8943154959","10.7706243496","8.8263468503","10.5496688658","11.1132117378","",
"Nepal","NPL","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nauru","NRU","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2853147456","1.2853147456","","2.3294105401","2.4503011815","2.1151572837","1.8766091114","2.199734384","2.199734384","",
"New Zealand","NZL","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.88","20.58","22.695239066","24.8448977188","24.0394489806","22.5325176703","21.2528420073","20.9651357862","20.7121454096","22.3260404153","23.5548107231","23.4023605664","22.3752410805","34.4507814593","22.924255027","31.8626597147","",
"OECD members","OED","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.33","23.64","23.3959675339","29.9332441406","29.9702601964","36.9674440258","33.968089756","36.3965550579","43.395433724","44.8850099786","45.8571932578","41.8994162393","44.871178679","53.8595715372","53.7845985486","51.9689396297","",
"Other small states","OSS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.18","21.49","26.2008390768","27.8378436756","28.4387163594","26.8764853694","31.6439960832","31.2495308528","27.2198484282","28.5396687917","27.721895168","32.942496702","34.4216899027","33.1130007952","35.2826092653","34.0595747369","",
"Panama","PAN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.05","29.12","25.5192821061","26.5754119576","29.5309738526","32.0743236677","34.5867131516","37.2580858522","42.0004519197","42.8214001833","41.6691368936","44.1514171743","48.1876792838","47.3860486858","50.0614282359","48.9389757618","",
"Peru","PER","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.79","14.95","18.0732353723","18.0067739434","18.6083129865","21.3723373604","23.2353238102","28.5943603023","30.1376686233","32.2243592449","31.852129259","31.9082655457","32.6055033488","37.6831351288","39.3934039272","38.9080049473","",
"Philippines","PHL","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.45","15.87","18.5025051719","19.3388035148","19.3786526121","19.5658615119","21.2324264612","22.7402550268","20.9393580748","24.3676320218","25.9030272611","22.3785660746","27.9960163516","28.1120831764","29.3222576886","30.6304882574","",
"Palau","PLW","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04","1.04","2.5481573061","3.0570340036","4.1399016296","4.0487812617","3.9435005096","3.3487749304","3.4581843395","3.8703482926","3.9040792895","3.8984023862","3.7824112519","3.5677210908","3.5721801707","3.4045117992","",
"Papua New Guinea","PNG","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.97","6.4","10.1778149956","10.0319946149","11.2106781947","10.5813790104","8.5101169935","8.813659599","10.4117173112","11.5075960839","12.3947855646","12.7466001217","12.3753585542","13.2277544597","12.6733119084","12.6274096127","",
"Poland","POL","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28","7.53","9.5141322521","10.1556818891","9.5481650084","10.8812317748","26.610150129","36.5892175716","38.3543861828","38.4688705962","44.8177757562","47.0678165515","46.7604523324","47.9443527274","53.8884857423","51.6864988315","",
"Pre-demographic dividend","PRE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.82","15.23","14.68","15.96","15.62","10.92","10.65","10.7","13.67","9.71","9.19","8.59","11.25","11.5","","","",
"Korea, Dem. People's Rep.","PRK","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7131772201","0.678187911","0.9235844282","0.9235844282","0.9235844282","0.9235844282","0.9235844282","","","","","","","","",
"Portugal","PRT","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.54","16.84","28.5689997966","29.0983410446","37.8295203749","35.4192526812","39.5789808475","47.7120881133","45.4629145353","47.0559804007","47.1161618806","46.148620261","46.0288653093","46.9422175545","60.2434735993","47.1360288642","",
"Paraguay","PRY","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8011259538","0.8414632359","0.8414632359","0.8249667199","0.8249667199","9.8534074805","0.8585905156","0.8585905156","0.8585905156","0.8585905156","0.8585905156","1.1400747357","",
"West Bank and Gaza","PSE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.46","11.14","11.6342178089","12.423270632","13.5179634961","12.5770515153","10.7375336758","11.4810020181","11.4587397933","10.7959369018","9.6774427307","9.4628886472","13.2905290476","13.4695545421","13.7653351905","10.7851749786","",
"Qatar","QAT","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64","4.23","8.3792504939","9.0240312312","9.5156239811","8.5562478025","7.5385935506","9.8640176763","9.1219346209","7.1937688582","9.098514919","9.393847615","8.6072077561","26.5959315608","34.9593862323","35.7608291376","",
"Romania","ROU","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.02","15.37","16.8122795064","21.6241887298","22.4814911665","19.1200034957","19.0231343129","18.9289977396","18.728346262","22.6283874539","21.8723038921","26.1147575709","25.3731020889","26.8449332495","26.1672423134","25.4702105895","",
"Russian Federation","RUS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","12.72","19.9975691028","21.1686404152","22.9967350525","28.9853175586","28.8486494769","28.9789076916","45.0813741366","45.1096821383","47.4851987952","47.1739347331","43.8913035653","41.1664626461","43.7110155122","38.0732188698","",
"Rwanda","RWA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.83","36.24","41.1319656482","44.7735489782","45.4263215571","45.2097799029","45.2551819791","48.3514526244","52.2364144804","52.122469885","52.270641976","55.5043181856","52.8868526014","54.1612513493","58.1666702628","62.9705047244","",
"Sudan","SDN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8708343141","9.7848866379","12.0038472195","12.8806025652","17.4715718107","18.8405788908","13.1474268719","9.3280701125","",
"Senegal","SEN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.15","10.09","15.0083339803","17.7237058195","19.5308869372","17.7118661748","14.7638149559","14.1722994412","14.4682846385","13.3924040638","14.5289663221","15.523849907","16.7842831904","17.1765200154","15.7686060202","16.6059829025","",
"Singapore","SGP","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.87","83.87","79.7731578079","83.0849287933","85.947776143","84.2759395924","92.4493123119","97.7312326825","98.2584667416","96.2181054237","93.7937671864","100.9502569807","102.4780225388","102.4352974347","110.8323125339","108.08053689","",
"Solomon Islands","SLB","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62","4.29","7.2779559221","6.0862570062","6.2374331782","8.7515508248","6.3353792353","8.4264310649","9.388647488","9.566941851","11.3893408498","11.1525454705","10.7491684507","10.7255377122","10.5393417247","10.6584654323","",
"Sierra Leone","SLE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84","6.5","4.5546330495","4.2551570585","5.8714526852","7.0011598759","5.7402905562","5.4956178156","5.7654023362","9.2238273124","10.2530352695","10.3994165439","8.143959782","8.1711226561","9.0186184375","7.2595511364","",
"El Salvador","SLV","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","7.32","7.7479946494","7.9082594994","8.4828569399","8.3632397407","8.4357651669","5.8604575539","8.1516494741","8.4249051253","8.5863373034","8.912668513","9.2897709535","9.2957744083","9.7546059578","9.4701123828","",
"San Marino","SMR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09","1.28","3.3131773249","4.4359205385","4.0907004682","4.0907004682","5.0073090391","5.1803958315","","4.8958566042","6.4610089835","7.0030390771","8.1649800623","8.9639127495","8.5657079096","8.4163428041","",
"Serbia","SRB","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.92","2.92","1.6224869584","1.6224869584","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.91","1.28","4.2007364163","2.3264274839","2.6373359223","2.9743157906","4.1808159824","7.4303547748","7.0662577386","7.2730451746","6.9495519797","7.32699884","6.5539109573","6.3296278031","5.5252057039","6.3202284241","",
"Suriname","SUR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.77","4.16","8.0655341952","7.5708248518","7.9259040175","8.0825716363","11.5947904442","9.9624515006","7.7503010721","8.9774089551","8.9969894239","9.2138897224","9.5411572916","9.3770392965","8.9416470844","9.0565543693","",
"Slovak Republic","SVK","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovenia","SVN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.91","13.91","12.1253984646","13.8032344195","16.7168621152","19.1190600046","19.2881111579","20.1419044265","20.7122927892","20.6846041053","21.5188629688","25.7374089606","27.7002901447","31.8385833356","32.6072429533","36.6641940237","",
"Sweden","SWE","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.76","26.61","29.6936401423","30.84061523","28.61263312","31.2042289304","31.1745623577","41.7425812462","43.7115566996","41.1238168683","46.9826807482","37.8053151949","45.7396242799","48.8240142021","50.9247907392","50.6515915858","",
"Eswatini","SWZ","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88","4.93","7.0545254287","6.7686444985","6.3629805081","7.0577396951","6.321766173","6.3088386768","9.2114792162","9.2786291303","9.7909714339","9.0166328498","9.1709299191","8.1561078778","8.2130564115","9.1139721577","",
"Syrian Arab Republic","SYR","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.54","11.84","12.5197719784","9.8931096596","14.7567240221","11.4008158594","13.1627646222","15.357685656","15.6317735102","15.1055938455","15.195265934","16.4028034609","12.4627735612","7.8737304861","9.3935359482","9.5434271353","",
"Turks and Caicos Islands","TCA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5415696549","1.5415696549","1.1373697674","","","","","","","","","","","1.1703990229","",
"Chad","TCD","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.19","10.62","13.5653622112","13.0298358993","12.9132140796","14.2721028213","16.5540595885","16.0786264488","13.9469893393","14.2136565277","18.7466181412","22.4782157675","26.5446462033","29.1516878572","31.687195276","29.0018636835","",
"Thailand","THA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.01","31.92","37.803600446","38.4366930391","36.4833910653","34.5898016127","40.4876609497","39.2747762186","38.1805469551","39.4690657142","40.9054716705","42.5469239775","44.6357552895","42.3728566913","45.0622946891","52.9150524621","",
"Tajikistan","TJK","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6454625161","1.0898268414","0.7724206611","1.5829864832","1.5829864832","2.7321434724","5.0495873945","5.910178982","7.0164815315","5.7777238116","2.8614897781","2.9068670704","2.9068670704","2.9068670704","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81","4.75","6.5777742287","6.0801623258","5.3949852631","5.7720271967","5.5505369484","6.0247051925","6.5454696371","6.8954659354","6.634613529","5.6626718421","7.340432737","8.2649098807","8.1801559496","7.5931539798","",
"South Asia (IDA & IBRD)","TSA","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Liner shipping connectivity index (maximum value in 2004 = 100)","IS.SHP.GCNW.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
